,Date,Tweet,Id,Label
9506,2021-03-20 21:59:50+00:00,"#istanbulsozlesmesiyasatir ,#istanbulsoezlesmesi ,#istanbulsozlesmesi ,#istanbulsozlesmesibizim https://t.co/1EJqHzfh7Q",1.37339387218592E+018,positive
17784,2021-03-20 11:42:48+00:00,"Dışarı korkarak çıkıyordum, artık hiç çıkamam herhalde teşekkürler tekrardan bizi bu kadar çok düşündüğünüz için 
#istanbulsoezlesmesi 
#istanbulsozlesmesiyasatir",1.37323859190894E+018,positive
5981,2021-03-23 18:23:17+00:00,"#istanbulsözleşmesi
Eczacılar Birliği https://t.co/t1orrseVOY",1.3744265409943E+018,neutral
38122,2021-10-15 08:44:01+00:00,@birolakbaba işi bitince de iptal edilir.. aynen istanbul. sözleşmesi gibi,1.44893266183003E+018,neutral
46345,2021-03-21 20:25:53+00:00,@dissimilarity68 @HAZEBEGUM @putyikici_d @solcugazete istanbul sözleşmesi aile içi ve dışında kadının şiddet görmesini engellemek için var ve sözleşme istanbulda imzalandığı için adı istanbul sözleşmesi merak ettiğin ayrıca bir madde varsa sorabilirsin,1.37373261772456E+018,positive
17014,2021-03-20 12:06:48+00:00,böyle daha iyi #istanbulsoezlesmesi https://t.co/tkLS9Ly5si,1.37324463126206E+018,negative
34983,2021-03-20 01:50:05+00:00,Kelimelerin kifayetsiz kaldığı noktadayız. Azınlık olmanın verdiği hezimeti çekmekten başka seçeneğimiz yok arkadaşlar. Bu gidişatla sonumuz hiç güzel gözükmüyor. #istanbulsoezlesmesi,1.37308942980863E+018,positive
334,2022-01-11 06:13:08+00:00,"Bu ülkede cinskırım var!

#istanbulsözleşmesi",1.48078482420185E+018,positive
49067,2021-03-20 13:19:36+00:00,@kilicdarogluk Önce CHP deki taciz ve tecavüzcüleri yargıya taşıyın örtbas etmeyin Bizim 1000 yıllık tarihimiz var kadın hakkını da biliriz yerini de ! istanbul sözleşmesi neymiş gençleri lgbt özendiren uğursuz bir metin,1.37326295165483E+018,negative
5119,2021-03-27 06:55:30+00:00,"Sözün bittiği yerde inecek var.  Bir kadın daha öldürüldü. Bir anne daha, bir evlat daha, bir kardeş daha....Ve her seferinde insan hakkı birkez daha ihlal edildi.  Ve bir o.. çocuğu daha olduğunu öğrendik..ve bir KANUNİ İHMAL daha yapıldı.       #istanbulsoezlesmesi  #SezenÜnlü https://t.co/2rDjPJxORV",1.37570300494343E+018,positive
3162,2021-05-26 17:43:46+00:00,"Şevkin, TBMM’de ‘kırmızı ayakkabılar’ eşliğinde basın toplantısı düzenledi. https://t.co/Nc0NrfSSbT @YouTube aracılığıyla @MzyenSEvkin #istanbulsözleşmesi",1.39760942044883E+018,neutral
18712,2021-03-20 11:16:36+00:00,#İstanbulSözleşmesi https://t.co/CIFjHNE5MI,1.37323199756128E+018,neutral
14657,2021-03-20 14:00:35+00:00,bu nedir ya acıyorum sadece.. #istanbulsozlesmesiyasatir #istanbulsoezlesmesi https://t.co/PV2VSZZ9gk,1.3732732678517E+018,positive
48000,2021-03-20 18:15:02+00:00,"Ne kadar garip değil mi? Gece yarısı ansızın bi bakıosun istanbul sözleşmesi iptal edilmil bide deiolar ki türkiyede kadınlara şiddet yapılmamaktadır vs. vs. Olm şaka mısınız siz valla ayb be yaptığınız cidden hangi zihniyetle olur bu karar hala şaşkınım
#istanbulsozlesmesi",1.37333730221112E+018,positive
16360,2021-03-20 12:32:20+00:00,"@EdSrBolat @Cris84480872 @LaQuisquillossa Si consiguiéramos q cada perfil  retuitee 1 de los tuits con ese mensaje y el HT especifico #İstanbulSözleşmesi , ya se haría mucho. Lo q no tengo tan claro es lo de juntar ambos HT: el de esta aberración con el de la emisión de la serie: se puede señalar al fandom x aprovecharse",1.37325105753136E+018,neutral
619,2021-11-18 10:57:17+00:00,"Danıştay’dan İstanbul Sözleşmesi Kararı
https://t.co/XGNDsUiV9y

#danıştay #istanbulsözleşmesi #istanbul #perşembe #cumhurbaşkanlığı #kasım #yargı #haber #yarenhaber https://t.co/xclo0KvXhh",1.46128738870203E+018,neutral
48427,2021-03-20 16:20:16+00:00,"Sonunda sözleşme feshedildi,güle güle istanbul sözleşmesi, istediğimiz kişiden başlayabiliyor muyuz... Bu yazılanlar o kadar kan dondurucu ki. Teroriste bomba yükleyip sokağa salmaktan farkı yok bunun. Bu ülkede yaşadığım için ben kendimden utanıyorum artık.",1.37330841965083E+018,positive
32721,2021-03-20 06:09:02+00:00,#istanbulsozlesmesiyasatir #istanbulsözleşmesi kadına yönelik İstanbul sözleşmesi iptal edildi. https://t.co/eeQQhRb1Sl,1.37315459623178E+018,positive
13696,2021-03-20 14:56:20+00:00,"Ankara'da yüzlerce kadın şiddete, kadın cinayetlerine karşı el ele tutuştu ve hep bir ağızdan seslendi: #istanbulsözleşmesi'nden vazgeçmiyoruz! #istanbulsözleşmesibizim #istanbulsözleşmesiyaşatır https://t.co/DcxZWTSvev",1.37328729792434E+018,positive
25567,2021-03-20 09:06:32+00:00,"@Mydoom34 #İstanbulSözleşmesi
#KadınCinayetleriPolitiktir https://t.co/7rSYC0aDAA",1.37319926551061E+018,positive
2604,2021-06-27 16:35:37+00:00,#İstanbulSözleşmesi  #İstanbulSözleşmesi,1.40918867856867E+018,neutral
24607,2021-03-20 09:22:58+00:00,#istanbulsözleşmesi ne karşı çıkan kadınların olması.. ben cümlenin devamını getirmeye utanıyorum çünkü bu sadece ama sadece bir akıl tutulmasıdır #aklınızdanbilegecirmeyin!,1.37320339989898E+018,positive
24658,2021-03-20 09:22:10+00:00,"Yaşam haklarına  resmen darbe yapıldı.Demokraksiden  ve çağdaş yaşamdan, hukuksuzluktan  alışkın hale  gelen reform  adi verilen darbe hareketleri  arasında yaşamaya çalışıyoruz. Yaşasın kadınlar! Yâşasın herkes!
#istanbulsözleşmesi'nden Vazgeçmiyoruz!",1.37320320002362E+018,positive
15613,2021-03-20 13:07:19+00:00,"CHP'li Polat'tan AK Partili Dağ'a sert yanıt: ""Yargılanacaksınız!""
 https://t.co/8a9zhzU5Mu &lt;&lt; @vekilmahirpolat  #istanbulsoezlesmesi #istanbulsozlesmesi https://t.co/9aaGIHa5O2",1.37325986320001E+018,neutral
28070,2021-03-20 08:16:38+00:00,"Şaka gibi bir karar!! Bu kadar ölüm, dayak, taciz haberinden sonra... #istanbulsoezlesmesi #istanbulsoezlesmesiyasatır #istanbulsozlesmesibizim",1.3731867087333E+018,positive
34458,2021-03-20 04:04:07+00:00,🤣👏👍#İstanbulSözleşmesi,1.37312316020009E+018,negative
37377,2021-11-26 14:28:47+00:00,istanbul sözleşmesi türk aile yapısını bozuyormuş….,1.46423971600661E+018,positive
33146,2021-03-20 05:49:06+00:00,#istanbulsoezlesmesi Elhamdülillah,1.37314957909341E+018,negative
30426,2021-03-20 07:18:54+00:00,"Gunaydin aydınlık insanlara.  Karanlığa, gericiliğe karşı yan yana omuz omuza direnenlere Günaydın. ☕🍀🌹
#istanbulsözleşmesi",1.37317217742452E+018,positive
32269,2021-03-20 06:25:53+00:00,"Takılmış bi cehalet zincirine. Kim ne derse onu yapıyor. Ben LGBTyi desteklemiyorum ama saygı duyuyorum. Saygı duymayı öğreneceksiniz. Aile birliğini bozuyormuş #istanbulŞözleşmesi  Sen kadına her kötülüğü yap... Döv, tecavüz et, tehdit et sonra birliği sözleşme bozsun. ++",1.37315883818727E+018,positive
29387,2021-03-20 07:44:19+00:00,"HİÇBİR KADIN ÖLMEYİ HAKETMİYOR !
#istanbulsoezlesmesi https://t.co/qcGE2tnTc4",1.37317857482867E+018,positive
37812,2021-11-09 09:45:02+00:00,"@LutfuTurkkan @nuhgonultas Sapık lütfü, kasetçi lütfü senin mecliste ne işin var? @meral_aksener @iyiparti  istanbul Sözleşmesi savunucusu mor maskeli meral apla, lütfen Lütfuleri meclisten defedin",1.45800771657677E+018,negative
26466,2021-03-20 08:49:11+00:00,#İstanbulSözleşmesi https://t.co/yxyGHbAcaE,1.37319490093466E+018,neutral
25782,2021-03-20 09:02:53+00:00,"yatacak yer bulamayasınız 

#istanbulsözleşmesiyaşatır 
#istanbulsözleşmesi",1.37319834900064E+018,positive
21499,2021-03-20 10:16:17+00:00,#İstanbulSözleşmesi https://t.co/DbGNeWqfCg,1.37321681895812E+018,neutral
10648,2021-03-20 18:44:15+00:00,"@srpllllll #Kadıncinayetleripolitiktir
#İstanbulSözleşmesiYaşatir 
#istanbulSözleşmesi.. https://t.co/dvgR5cEYaf",1.37334465368519E+018,positive
34110,2021-03-20 04:43:07+00:00,#İstanbulSözleşmesi 😂😂😂,1.37313297704829E+018,neutral
11889,2021-03-20 16:57:34+00:00,"@herkesicinCHP 📺 Pınar Gültekin'in katilini korumak için çabalayan CHP'nin #İstanbulSozleşmesiYaşatır tutarsızlığı. 

#istanbulsözleşmesi

 https://t.co/X3TSZHGvHx",1.3733178052994E+018,negative
8614,2021-03-21 09:43:59+00:00,"THO KON KON HAI YAHAN JO BAARISH K MOSAM ME PAKORON K SAAT CHAYE PEENAY KO PREFER KRTA HAI!

#trendingnews #fridaynight #volcanoes #icelandvolcano  #news #contentcreator #Baarish #Lahore #lahoreweather #PakistanZindabad #LaHoraExtra #Weathercloud #Foodie #istanbulsoezlesmesi",1.3735710795124E+018,neutral
41921,2021-04-23 21:23:16+00:00,"Atacagım tvitleri toplu atim 
Malum kisi sktr git artık homofobikler umarım iylesirsiniz istanbul sözlesmesi yasatir mal e*kekler",1.38570585670101E+018,positive
17003,2021-03-20 12:07:02+00:00,"kişiliğimizi başkalarına karşı kanıtlama ihtiyacı söz konusu olurken, geliştirici ve ruhsal sıçrama sağlayabilecek bir dönem. 7 Nisan’a kadar bu etki söz konusu. #Güneş #Şiron #Venüs #Chiron #istanbulsözleşmesi",1.37324468989009E+018,neutral
37503,2021-11-24 21:09:38+00:00,"@alisshiaa Bilmiyom yaaa, artık halılarda yuvarlanmalı ağlamak istiyorum gördükçe. Nasıl bilmiyorum ama en azından bu istanbul sözleşmesi bir şekilde tekrar var olmalı:(",1.46361581874336E+018,positive
13237,2021-03-20 15:24:07+00:00,"Unutulur...
Neler unutulmadı ki...
.
#istanbulsözleşmesiyaşatır
#istanbulsözleşmesi",1.37329428995496E+018,positive
5292,2021-03-26 07:55:17+00:00,"@coskunomer23 @aDilipak Evet kenevirin bir sürü yararı var
Sayın Dilipak bir dava adamıdır 
#istanbulsözleşmesi 
#6284yuvayıkıyor 
#beşge 
Konularında adam gibi tepki göstermekte 
Ayrıca bizim gibi mağdurların büyük destekçisi
Basit konulara konu edilmesi beni üzdü",1.37535566278447E+018,neutral
36466,2022-03-04 14:22:47+00:00,@KraCrn Temel hocanın istanbul sözleşmesi hakkındaki tutumu demokrasiye bakışın yüz akıdır (!),1.49975221970025E+018,neutral
2104,2021-07-01 08:17:23+00:00,"Eşini ve arkadaşını vuran saldırgan o anları sosyal medyada paylaştı https://t.co/ju4qM4RG7S 
#covid19 #biontech #kanalistanbul #sedatpeker #süleymansoylu #tosuncuk #cinayet #kadınaşiddet #zam #jetfadıl #istanbulsözleşmesi https://t.co/9aM1kbiRRU",1.41051284760449E+018,neutral
23598,2021-03-20 09:41:18+00:00,#İstanbulSözleşmesi https://t.co/QZtJ7w7vys,1.3732080163723E+018,neutral
43002,2021-04-04 08:43:25+00:00,@MetinerBasin Ne güzel gündem değişti kongre sonrası 43 bin Vaka hastaneler tıka basa esnaf yine kapandı işsizlik zaten yıkılıyor mübarek ay nasıl oruç tutacak insanlar zaten aç biraz hdp biraz istanbul sözleşmesi biraz montro şimdide amiraller bu ülkeyi sizden başka kimse yiyemez merak etmeyn,1.37862926464441E+018,neutral
28620,2021-03-20 08:03:02+00:00,#istanbulsözleşmesi'nden asla vazgeçmeyeceğiz. #KadınCinayetleriPolitiktir @Kucuk1Aynur @yesimagirman,1.3731832869195E+018,positive
47646,2021-03-20 20:02:49+00:00,"@Avzkucuk Valla istanbul sözleşmesi için imza atmıştım bugün.
Geri mi alsam bilemedim.",1.37336442315966E+018,negative
136,2022-02-18 09:40:34+00:00,"‘NİŞANLISI TARAFINDAN KATLEDİLEN SILA ŞENTÜRK’ÜN YASINI TUTUYORUZ’ 
@MersinIl 
https://t.co/0kpbdLGKqP #mersin #chp #kadınkolları #medenikanun #açıklama #sılaşentürk #istanbulsözleşmesi",1.49460776430751E+018,neutral
22463,2021-03-20 09:59:45+00:00,#istanbulSözleşmesi https://t.co/TMlF3UGGKm,1.37321265987787E+018,neutral
21329,2021-03-20 10:19:31+00:00,"İstanbul sözleşmesi Aile Katliamıdır!!
#RecepTayyipErdogan #istanbulsoezlesmesi",1.37321763173874E+018,negative
4699,2021-03-29 15:51:14+00:00,"#Pazartesi

#istanbulsözleşmesi'nin canhıraş savunanlar şimdiye kadar gerçek ortamda mağdur olan (burada geçen kadın dahil) kaç tane kadının hakkını savundular.

Ben rastlamadım, rastlayan varsa yazsın.

Bunların amacı üzüm yemek değil, bağcıyı dövmektir.

https://t.co/s292KGniHr",1.37656260426564E+018,positive
33457,2021-03-20 05:32:07+00:00,Alınan haklar güzellikle geriye verilmez birbirimizin sesi olalım kadınlarımızı böyle koruyamayız çok sıkıldık artık bu oldu bittiye getirmelerinizden. #AklınızdanBileGecirmeyin #istanbulsoezlesmesi,1.37314530705637E+018,positive
47835,2021-03-20 19:10:22+00:00,"Gün karanlık la başladı 
İlk önce istanbul sözleşmesi 
ikincisi merkez bankası 
unutmayınızki bir kaç gün önce HDP ye yapılan kapatma kararı 
Diğer muhalefet partileri yeteri kadar tepki veremiyor bu gün onlara yapılan kapatma kararı eminim yarın  CHP için yapılacaktır.",1.37335122584496E+018,positive
9319,2021-03-20 22:39:30+00:00,#istanbulsozlesmesiyasatir #istanbulsoezlesmesi yansın bu ibneler  su veren itfaiyenin hortumunu s*keyim https://t.co/78tk5uWVnK,1.37340385777937E+018,negative
23063,2021-03-20 09:50:07+00:00,#İstanbulSözleşmesi https://t.co/DpHjrt4YDM,1.37321023465993E+018,neutral
33461,2021-03-20 05:31:36+00:00,"İktidar, siyasal ortam bilinçli olarak geriyor.
Toplumda kutuplaşmayı körükleyecek yaraları kaşıyor.
Parti kapatma girişimi, milletvekili dokunulmazlığını düşürme, muhalif belediyelere yönelik idari tacizler ve sosyal medya operasyonlarının ardından son hamle
#istanbulsözleşmesi",1.37314517598013E+018,neutral
16569,2021-03-20 12:23:54+00:00,"Türkiye de kadın olmak..

Sanatçı @esragülmen

#istanbulsözleşmesiyaşatır
#istanbulsözleşmesi https://t.co/6dLi4VY9k3",1.3732489367948E+018,positive
31661,2021-03-20 06:45:27+00:00,#İstanbulSözleşmesi https://t.co/lCuwo7fwvv,1.37316376058049E+018,neutral
35943,2021-03-20 00:24:49+00:00,"Feminism isn’t a crazy ideology. It stands for equality-something you shouldn’t have to fight for, but a basic human right. So I can’t see the victory ppl seem to celebrate. Rather than fighting feminists, fight those who disrespect, abuse, assault &amp; kill us #istanbulsoezlesmesi",1.37306797265526E+018,positive
11175,2021-03-20 17:53:32+00:00,"@lixiie_ @fortrucu SPREAD OUR MESSAGE  
TURKEY IS NOT SAFE FOR WOMEN  #KadınCinayetleriPolitiktir #istanbulsozlesmesiyasatir #AklınızdanBileGecirmeyin
#İstanbulSözleşmesi",1.37333188877387E+018,positive
39572,2021-07-10 12:18:04+00:00,"bir rivayete göre harezmi, ppsinin etrafında mor halka, istanbul sözleşmesi ve lgbt koyanlarda beyin ararken 0 ı bulmuştur.",1.41383490986988E+018,negative
10436,2021-03-20 19:06:41+00:00,"“Kadınları geride bırakan toplum, geride kalmaya mahkumdur.” Diyor Mustafa Kemal Atatürk           #istanbulsoezlesmesi https://t.co/5zJ1RhFJ2o",1.3733502970206E+018,positive
49889,2021-03-20 10:08:29+00:00,"Elhamdülillah istanbul sözleşmesi feshedildi ama yaptığı tahribatlar devam ediyor. En kısa zamanda bu tahribatların giderilmesi ve toplumun inançlarına,örf ve kültürüne uygun aileyi korumaya yönelik adımlar atılması temennisiyle.",1.37321485449292E+018,negative
16434,2021-03-20 12:29:21+00:00,Nasıl bi kafa yani bu benim aklım almıyor. İnsanlığınız hiç kalmamış  allah belanızı versin #istanbulsoezlesmesi #istanbulsozlesmesiyasatir,1.37325030760661E+018,positive
47217,2021-03-21 00:02:35+00:00,Galatasaray’ın kaybettiği akşam istanbul sözleşmesi kaldırılıyor gündem değişiyor. Yeter artık malum takım mide bulantısı geldi yinee,1.37342476522299E+018,neutral
41728,2021-05-01 18:15:45+00:00,"Aklıma gelmişken.. Ne oldu istanbul sözleşmesi işi?
Onsuz kadınlar tamamen korumasızdı.. Kan gövdeyi götürecekti.. Katiller sıraya girmiş, sözleşme kalkıp kalkmadığına bakıyordu??",1.38855777073202E+018,negative
40188,2021-06-28 12:29:54+00:00,@SloukasBey Fenerbahçe istanbul sözleşmesi’nin yanında yer aldığında diğer kulüplerin de destek vermesi önemliydi. Ne yazık ki göremedik. Burada da renk fark etmeksizin taraftarlar taylan’a destek veriyor ama keşke birkaç popüler figür daha çıksa. @UmtNayr a teşekkürler,1.40948923050245E+018,positive
26071,2021-03-20 08:57:05+00:00,Bir gün mutlu bir haber alsak ağzım açık kalacak #istanbulsoezlesmesi,1.37319688755001E+018,positive
36683,2022-02-16 18:32:09+00:00,"16 yaşındaki bir kız çocuğu okula gider, şarkılar dinler, kitaplar okur, umutla hayaller kuracağı yaşta, zorla nişanlandırılamaz.
Kelimeler tükendi, söylenecek söz kalmadı, Kadınları ve çocukları koruyabilmek için istanbul sözleşmesi acilen geri gelmeli ve uygulanmalı
Yeter artik https://t.co/1WXRf83HPk",1.49401676756338E+018,positive
10850,2021-03-20 18:21:59+00:00,"@izmirLi26211429 #İslamİnsanıYaşatır
#istanbulsoezlesmesi nin imzaladığı 2011 yılından bu güne üç katına çıkan kadına şiddeti AKP hükümeti önleyecekti. Ancak İstanbul sözleşmesi engel olduğu için kaldırıldı
#KadınCinayetleriPolitiktir",1.37333905032158E+018,negative
35215,2021-03-20 01:13:51+00:00,"@Alfartan__Narzo #İstanbulSözleşmesi 
#GüleGüleMorHalka",1.37308031046065E+018,negative
3294,2021-05-17 11:14:17+00:00,"78 barodan ortak ses: İstanbul Sözleşmesi'nden vazgeçmiyoruz

#istanbulsözleşmesi #pazartesi https://t.co/fIiG48rEjY",1.39424991288438E+018,neutral
23861,2021-03-20 09:36:31+00:00,#istanbulsoezlesmesi   Fesh edilemez.,1.37320681245182E+018,positive
7052,2021-03-22 09:39:04+00:00,"@AileAkademisi #istanbulsözleşmesi nin neden iptal edilmesi gerektiğini tana tane ve gayet net bir şekilde açıklamış. Okumanızı tavsiye ederim.

https://t.co/Emo9OttXdQ",1.3739322281332E+018,negative
16143,2021-03-20 12:41:40+00:00,Utanç.. Safi bir utanç hissediyorum sadece..! #KadınCinayetleriPolitiktir #istanbulsoezlesmesi #KadinaSiddeteHayir,1.37325340408514E+018,positive
44954,2021-03-23 19:28:51+00:00,"#KılıçdaroğluNeSöyledi 
Bu kk istanbul sözleşmesi neden kaldırıldı diye soruyor
El cevap; bu chp zihniyeti daha fazla kadın tacizi ve tecavüzü etmesin, birde bu lpgli şeyleri başımıza dert etmesin diye",1.37444304143238E+018,negative
44026,2021-03-27 05:00:31+00:00,Allahtan istanbul sözleşmesi kalktı da ilişkiler normale döndü.  🤔,1.37567406967739E+018,negative
34504,2021-03-20 03:55:56+00:00,"Resmi Gazete'de yayımlanan Cumhurbaşkanı Kararı ile Türkiye, İstanbul Sözleşmesi'nden ayrıldı.

Elhamdülillah Cumhurbaşkanımız Recep Tayyip Erdoğan'dan Allah Razı Olsun 😊 👍 👍 👍
#istanbulsözleşmesi
#istanbulsozlesmesi
#istanbulsoezlesmesikaldırıldı
#RecepTayyipErdogan https://t.co/IoGDZ7wRyG",1.37312109977759E+018,negative
14216,2021-03-20 14:24:26+00:00,#istanbulsözleşmesi https://t.co/l9yHwm143B,1.37327927025303E+018,neutral
17676,2021-03-20 11:45:55+00:00,@Jinyoungshie_ #istanbulsoezlesmesi,1.37323937597111E+018,neutral
10654,2021-03-20 18:43:34+00:00,"Mala no malísima #büyükaşk
#İstanbulSözleşmesi",1.37334447967609E+018,neutral
21262,2021-03-20 10:20:40+00:00,"Gözünüz aydın sapıklar, tecavüzcüler,karısını dövenler, bacısını satanlar sevgilisini yakanlar, daha fazla kadın öldürülsün diye #istanbulsözleşmesi fesh edildi... https://t.co/86ESFO29xr",1.37321792433332E+018,positive
36575,2022-02-24 10:19:56+00:00,"YANLIŞ ❌ Kanal İstanbul, Türkiye'nin Montrö Boğazlar Sözleşmesi'nden kaynaklanan haklarını değiştirmeyecek.

DOĞRU ✅ Türkiye'nin Kanal İstanbul'dan geçişi dayatması durumunda taraf devletler Montrö Sözleşmesi'ni feshedebilir.",1.49679200143757E+018,neutral
23463,2021-03-20 09:43:27+00:00,"Nasıl da mutluyum, sonunda 9 yaşındaki kızı sikebileceğim ve namus adı altında eşimi, annemi vs öldürebileceğim ve en önemlisi birinin benim görüşlerime (din, cinsel kimlik...) aykırı hareket yaptığı an kellesini alacağım(!)
#AklınızdanBileGecirmeyin
#istanbulsoezlesmesi yaşatır",1.37320855671605E+018,positive
11375,2021-03-20 17:37:52+00:00,"#AklınızdanBileGecirmeyin 
#istanbulsoezlesmesi 
#istabulsozlesmesiyasatır 
#KadınCinayetleriPolitiktir",1.37332794825055E+018,positive
48101,2021-03-20 17:47:34+00:00,istanbul sözleşmesi: delile gerek yok kadın ne derse odur,1.37333039036303E+018,negative
12851,2021-03-20 15:49:02+00:00,"✌🏼✌🏼✌🏼
#İstanbulSözleşmesi",1.3733005577719E+018,neutral
16246,2021-03-20 12:37:08+00:00,"#Morardınızmı diyenler mor halkayla morardık😌
#İstanbulSözleşmesi #istanbulsozlesmesiyasatir #istanbulsoezlesmesi #KadınCinayetleriPolitiktir https://t.co/znZRqanfHz",1.37325226367484E+018,positive
30546,2021-03-20 07:15:31+00:00,"#istanbulsözleşmesi nin iptaliyle kadınlara karşı yapılan saldırı, taciz, tecavüz sayılarının dramatik şekilde arttığını göreceğiz. 

Cahile cesaret veren adımlar çok hızlı karşılık bulur...",1.37317132788502E+018,positive
14124,2021-03-20 14:29:34+00:00,yaşama bir inisiyatif olmamalıdır. yaşamak haktır! #istanbulsoezlesmesi,1.37328056197279E+018,positive
41563,2021-05-10 05:10:12+00:00,Bu nasıl kafa bu nasıl çüret bu nasıl hak görmek istanbul sözleşmesi ile ugraşanlar eseriniz,1.3916215737617E+018,positive
17641,2021-03-20 11:46:41+00:00,Elhamdulillah #İstanbulSözleşmesi,1.3732395693453E+018,negative
13463,2021-03-20 15:11:04+00:00,I hate having to defend women's rights in 2021 TURKEY İS NOT SAFE FOR WOMEN #istanbulsoezlesmesi #istanbulsozlesmesiyasatir #IstanbulConvention #AklınızdanBileGecirmeyin #KadınCinayetleriPolitiktir,1.37329100560525E+018,positive
42771,2021-04-07 07:43:47+00:00,"@TMollaveisoglu Diyelim ""istanbul sözlesmesi"" feshi icin gece yarisi karar verilebilir, üstelik meclisin aldigi bir karari ama amiraller ögle yemeginden önce görüs bildiremez. Tam bir komedi.",1.37970142326968E+018,positive
30783,2021-03-20 07:09:58+00:00,"#istanbulsoezlesmesi 

+Anayasada münhasıran kanunla düzenlenmesi öngörülen konularda Cumhurbaşkanlığı kararnamesi çıkarılamaz. Kanunda açıkça düzenlenen konularda Cumhurbaşkanlığı kararnamesi çıkarılamaz.",1.37316993115662E+018,positive
30382,2021-03-20 07:19:49+00:00,"@sollasidotae #İstanbulSözleşmesi
#KadınCinayetleriPolitiktir
#AklınızdanBileGecirmeyin",1.37317240855582E+018,positive
28245,2021-03-20 08:13:00+00:00,#İstanbulSözleşmesi https://t.co/PKL6PEndNh,1.37318579206819E+018,neutral
24597,2021-03-20 09:23:09+00:00,#İstanbulSözleşmesi https://t.co/39N1ZW4lUm,1.37320344726949E+018,neutral
14327,2021-03-20 14:18:20+00:00,"#istanbulsoezlesmesi 
#KabulEtmiyoruzVazgeçmiyoruz 
#istanbulsozlesmesiyasatir",1.37327773204658E+018,positive
32745,2021-03-20 06:07:53+00:00,#istanbulsözleşmesi https://t.co/l4hmi5aLAJ,1.3731543092952E+018,neutral
11079,2021-03-20 18:02:36+00:00,#istanbulsözleşmesi ‘ne bu sapkınlara koruma sağladığı için karşı idik. Bu yanlıştan dönüldü. Mutluyuz,1.37333417003911E+018,negative
45400,2021-03-23 06:39:40+00:00,@devapartisi Kadına şiddeti önleyin tabi bunun için ne gerekiyorsa arkanızda olurum. Ama istanbul sözleşmesi için aynı görüşte değilim kusura bakmayın..,1.37424946949619E+018,negative
18870,2021-03-20 11:12:30+00:00,#KadınCinayetleriPolitiktir #İstanbulsözleşmesi #istanbulsoezlesmesindenvazgecmiyoruz #istanbulsözleşmesifeshedilemez  #KadınaSiddetPolitiktir,1.37323096799386E+018,positive
30265,2021-03-20 07:22:37+00:00,#İstanbulSözleşmesi #KadınCinayetleriPolitiktir https://t.co/iJXyFiJsA8,1.37317311537155E+018,positive
50254,2021-03-20 09:06:28+00:00,"istanbul sözleşmesi olmayinca ne mi olacak ? anlatalim.
Hani eskiden dayak yüzünden karakola sığınan kadınlar polis tarafından kocalarıyla barıştırılıp gönderiliyordu ya, bu sistem devam edecek çünkü kadının sözü artık yeniden ikinci planda. ++ #İstanbulSözleşmesi",1.37319924789878E+018,positive
32542,2021-03-20 06:15:40+00:00,"Nasıl bir güne uyandık?
#istanbulsoezlesmesi",1.37315626689017E+018,positive
19564,2021-03-20 10:57:41+00:00,"Tek imza, tek gelecek, tek tip insan ☝️ #istanbulsoezlesmesi",1.37322723896391E+018,neutral
32245,2021-03-20 06:26:51+00:00,#İstanbulSözleşmesi https://t.co/lrZhYSNp3Q,1.37315908203153E+018,neutral
25106,2021-03-20 09:14:38+00:00,"Bu ülkenin insanları neden bu kadar cahil bunu sorgulamaktan alıyokaymıyorum kendimi🙅 
#istanbulsoezlesmesi 
#Morardınızmı https://t.co/a8ZaDEtfTB",1.37320130627858E+018,neutral
43680,2021-03-28 15:51:05+00:00,"marion sendker ""istanbul sözleşmesi""nden çekilme sonrası türkiye'de yaşanan cinneti derlemiş; melek önder ve aren avjin ile söyleşi yapmış. ♀️🌈 ""yetmez ama evet""ten günümüze serinkanlı bir analiz...",1.37620017716651E+018,neutral
25993,2021-03-20 08:58:31+00:00,"Memleket yüreğimizde ve aklımızda memleket.. Bir o kadar yakın ve yıldızlar kadar uzak.. İçimde bir şömine ateşi kadar sıcak.. Bir o kadar aydınlık ve kapkaranlık memleket..

#istanbulsözleşmesi
#istanbulsozlesmesiyasatir",1.37319724807137E+018,positive
13209,2021-03-20 15:25:32+00:00,"It's hard to live as a woman, but it's easy to die as a woman in Turkey
Turkey is not safe for woman, animals, trees and student~ 
TURKEY IS NOT SAFE FOR WOMEN 
#istanbulsoezlesmesi 
#istanbulsoezlesmesiYASATIR 
#istanbulsozlesmesiniuygula",1.37329464482249E+018,positive
21224,2021-03-20 10:21:30+00:00,#İstanbulSözleşmesi https://t.co/qganPlpz2X,1.37321813168713E+018,neutral
41066,2021-05-17 14:02:25+00:00,@MCanMericc @poltergeist_Z @turcan_nurten @arslanhasantr @RecepTayip_ Galerimden aldım internete yazarsan çıkar ayrıca bir tane hakimin videosu var istanbul sözleşmesi  feshedilmeden baya önce çekilmiş bir video orda anlatıyor işte kötülüklerini hangi suçsuz kişilere ceza verdiğini.,1.39429222234288E+018,positive
11199,2021-03-20 17:52:12+00:00,#istanbulsözleşmesi #kadınhakkı kul hakkıdır her insanoğlunun .,1.3733315524453E+018,positive
