Id,Label
1.37317892922219E+018,positive
1.37444707356361E+018,positive
1.43298582612483E+018,positive
1.37330990246725E+018,positive
1.3888477499453E+018,neutral
1.38155323662522E+018,positive
1.37320262140678E+018,positive
1.38051582811485E+018,negative
1.37333796352704E+018,positive
1.4369774724369E+018,positive
1.37319043086774E+018,positive
1.40872819389749E+018,neutral
1.37328332481956E+018,neutral
1.41067454980552E+018,positive
1.37334713846642E+018,positive
1.3733184235146E+018,positive
1.37313034504281E+018,neutral
1.37316918637406E+018,neutral
1.37339265453746E+018,neutral
1.37555543281992E+018,negative
1.37323197963903E+018,neutral
1.37321842332546E+018,neutral
1.50435517710042E+018,negative
1.3731983329575E+018,positive
1.45345424936759E+018,positive
1.37310126948162E+018,positive
1.45343854696302E+018,negative
1.3736069144211E+018,neutral
1.37470952790021E+018,positive
1.37317614633499E+018,positive
1.37442199998906E+018,positive
1.37317366352519E+018,positive
1.37324868152528E+018,neutral
1.37315450740901E+018,positive
1.37317114104139E+018,positive
1.37321980826788E+018,positive
1.37314409725132E+018,negative
1.3732660432385E+018,positive
1.37312653222335E+018,neutral
1.37315285033173E+018,positive
1.40920287522664E+018,neutral
1.37319904913487E+018,positive
1.48095798851707E+018,positive
1.37317546620342E+018,positive
1.3742991704844E+018,negative
1.37333779752487E+018,positive
1.37319671096142E+018,neutral
1.37320752318081E+018,positive
1.37316891867259E+018,positive
1.37316596162961E+018,positive
1.38154360113877E+018,negative
1.37323545548805E+018,neutral
1.37359511432135E+018,negative
1.37646850875472E+018,neutral
1.37318986182651E+018,positive
1.37320138841562E+018,neutral
1.4500926854533E+018,negative
